chart_date,rank,title,artist,weeks_on_chart,peak_position,last_position,is_new
2018-07-28,79,Nico And The Niners,Twenty One Pilots,1,79,0,True
2018-07-28,80,Blue Tint,Drake,3,30,55,False
2018-07-28,81,Cry Pretty,Carrie Underwood,6,48,91,False
2018-07-28,82,After Dark,Drake Featuring Static Major & Ty Dolla $ign,3,41,56,False
2018-07-28,83,Sin Pijama,Becky G + Natti Natasha,6,83,99,False
2018-07-28,84,Broken,lovelytheband,1,84,0,True
2018-07-28,85,Hooked,Dylan Scott,1,85,0,True
2018-07-28,86,Alone,Halsey Featuring Big Sean & Stefflon Don,14,66,66,False
2018-07-28,87,Ocean,TK Kravitz Featuring Jacqueez,1,87,0,True
2018-07-28,88,Ocean,Martin Garrix Featuring Khalid,3,78,92,False
2018-07-28,89,Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,13,66,80,False
2018-07-28,90,1942,G-Eazy Featuring Yo Gotti & YBN Nahmir,1,90,0,True
2018-07-28,91,Break Up In The End,Cole Swindell,2,91,0,False
2018-07-28,92,I'm A Mess,Bebe Rexha,1,92,0,True
2018-07-28,93,Narcos,Migos,10,36,0,False
2018-07-28,94,Remind Me To Forget,Kygo Featuring Miguel,1,94,0,True
2018-07-28,95,Call Out My Name,The Weeknd,16,4,95,False
2018-07-28,96,Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta,6,45,0,False
2018-07-28,97,Zombie,Bad Wolves,18,54,0,False
2018-07-28,98,8 Out Of 10,Drake,3,21,59,False
2018-07-28,99,31 Days,Future,2,65,65,False
2018-07-28,100,Talk Up,Drake Featuring Jay-Z,3,20,58,False
2018-08-04,1,In My Feelings,Drake,4,1,1,False
2018-08-04,2,I Like It,"Cardi B, Bad Bunny & J Balvin",16,1,2,False
2018-08-04,3,Girls Like You,Maroon 5 Featuring Cardi B,9,3,3,False
2018-08-04,4,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,1,4,0,True
2018-08-04,5,Better Now,Post Malone,13,5,7,False
2018-08-04,6,Nice For What,Drake,16,1,4,False
2018-08-04,7,Boo'd Up,Ella Mai,17,5,5,False
2018-08-04,8,Lucid Dreams,Juice WRLD,11,3,6,False
2018-08-04,9,Psycho,Post Malone Featuring Ty Dolla $ign,22,1,9,False
2018-08-04,10,Taste,Tyga Featuring Offset,9,10,13,False
2018-08-04,11,No Tears Left To Cry,Ariana Grande,14,3,8,False
2018-08-04,12,Delicate,Taylor Swift,20,12,12,False
2018-08-04,13,God's Plan,Drake,27,1,10,False
2018-08-04,14,Yes Indeed,Lil Baby & Drake,11,6,16,False
2018-08-04,15,The Middle,"Zedd, Maren Morris & Grey",26,5,14,False
2018-08-04,16,Friends,Marshmello & Anne-Marie,24,11,18,False
2018-08-04,17,Perfect,Ed Sheeran,48,1,19,False
2018-08-04,18,Love Lies,Khalid & Normani,23,18,21,False
2018-08-04,19,Sad!,XXXTENTACION,21,1,15,False
2018-08-04,20,Meant To Be,Bebe Rexha & Florida Georgia Line,40,2,17,False
2018-08-04,21,God Is A Woman,Ariana Grande,2,11,11,False
2018-08-04,22,Mine,Bazzi,27,11,22,False
2018-08-04,23,In My Blood,Shawn Mendes,19,11,23,False
2018-08-04,24,Tequila,Dan + Shay,20,21,25,False
2018-08-04,25,Youngblood,5 Seconds of Summer,8,25,32,False
2018-08-04,26,Back To You,Selena Gomez,11,22,27,False
2018-08-04,27,One Kiss,Calvin Harris & Dua Lipa,16,26,26,False
2018-08-04,28,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",8,28,39,False
2018-08-04,29,Nonstop,Drake,4,2,20,False
2018-08-04,30,Apes**t,The Carters,6,13,28,False
2018-08-04,31,I Like Me Better,Lauv,24,29,29,False
2018-08-04,32,Never Be The Same,Camila Cabello,32,6,30,False
2018-08-04,33,Mercy,Brett Young,12,33,38,False
2018-08-04,34,Whatever It Takes,Imagine Dragons,26,12,34,False
2018-08-04,35,Get Along,Kenny Chesney,16,31,31,False
2018-08-04,36,Simple,Florida Georgia Line,8,36,36,False
2018-08-04,37,Natural,Imagine Dragons,1,37,0,True
2018-08-04,38,I'm Upset,Drake,9,7,24,False
2018-08-04,39,Moonlight,XXXTENTACION,15,13,37,False
2018-08-04,40,Look Alive,BlocBoy JB Featuring Drake,24,5,35,False
2018-08-04,41,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",14,36,42,False
2018-08-04,42,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,6,42,48,False
2018-08-04,43,I Was Jack (You Were Diane),Jake Owen,9,43,45,False
2018-08-04,44,Sit Next To Me,Foster the People,19,42,46,False
2018-08-04,45,This Is America,Childish Gambino,12,1,40,False
2018-08-04,46,Be Careful,Cardi B,17,11,41,False
2018-08-04,47,X,Nicky Jam x J Balvin,21,41,47,False
2018-08-04,48,One Number Away,Luke Combs,19,34,49,False
2018-08-04,49,Life Changes,Thomas Rhett,5,49,54,False
2018-08-04,50,Coming Home,Keith Urban Featuring Julia Michaels,5,50,62,False
2018-08-04,51,Changes,XXXTENTACION,15,18,51,False
2018-08-04,52,Eastside,"Benny Blanco, Halsey & Khalid",2,52,56,False
2018-08-04,53,Mob Ties,Drake,4,13,43,False
2018-08-04,54,Don't Matter To Me,Drake Featuring Michael Jackson,4,9,33,False
2018-08-04,55,Bed,Nicki Minaj Featuring Ariana Grande,6,43,52,False
2018-08-04,56,Sober,Demi Lovato,2,56,0,False
2018-08-04,57,Take Back Home Girl,Chris Lane Featuring Tori Kelly,8,57,57,False
2018-08-04,58,All Girls Are The Same,Juice WRLD,11,41,55,False
2018-08-04,59,"Sunrise, Sunburn, Sunset",Luke Bryan,4,59,64,False
2018-08-04,60,I Might Need Security,Chance the Rapper,1,60,0,True
2018-08-04,61,Solo,Clean Bandit Featuring Demi Lovato,4,61,66,False
2018-08-04,62,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,3,60,60,False
2018-08-04,63,Hotel Key,Old Dominion,4,63,70,False
2018-08-04,64,I'm A Mess,Bebe Rexha,2,64,92,False
2018-08-04,65,Medicine,Queen Naija,8,45,78,False
2018-08-04,66,Growing Pains,Alessia Cara,4,65,65,False
2018-08-04,67,Wasted,Juice WRLD Featuring Lil Uzi Vert,2,67,68,False
2018-08-04,68,Don't Go Breaking My Heart,Backstreet Boys,5,63,63,False
2018-08-04,69,Summertime Magic,Childish Gambino,2,44,44,False
2018-08-04,70,Up Down,Morgan Wallen Featuring Florida Georgia Line,18,49,59,False
2018-08-04,71,Kiss Somebody,Morgan Evans,4,71,74,False
2018-08-04,72,Sin Pijama,Becky G + Natti Natasha,7,72,83,False
2018-08-04,73,Freaky Friday,Lil Dicky Featuring Chris Brown,19,8,69,False
2018-08-04,74,You Say,Lauren Daigle,2,53,53,False
2018-08-04,75,Broken,lovelytheband,2,75,84,False
2018-08-04,76,Hooked,Dylan Scott,2,76,85,False
2018-08-04,77,Level Up,Ciara,1,77,0,True
2018-08-04,78,Ocean,TK Kravitz Featuring Jacqueez,2,78,87,False
2018-08-04,79,Remind Me To Forget,Kygo Featuring Miguel,2,79,94,False
2018-08-04,80,OTW,"Khalid, Ty Dolla $ign & 6LACK",13,57,75,False
2018-08-04,81,Best Part,Daniel Caesar Featuring H.E.R.,1,81,0,True
2018-08-04,82,1942,G-Eazy Featuring Yo Gotti & YBN Nahmir,2,82,90,False
2018-08-04,83,Ball For Me,Post Malone Featuring Nicki Minaj,13,16,76,False
2018-08-04,84,Cry Pretty,Carrie Underwood,7,48,81,False
2018-08-04,85,Ocean,Martin Garrix Featuring Khalid,4,78,88,False
2018-08-04,86,Africa,Weezer,2,86,0,False
2018-08-04,87,Break Up In The End,Cole Swindell,3,87,91,False
2018-08-04,88,Jumpsuit,Twenty One Pilots,3,50,50,False
2018-08-04,89,Call Out My Name,The Weeknd,17,4,95,False
2018-08-04,90,Nevermind,Dennis Lloyd,1,90,0,True
2018-08-04,91,All Mine,Kanye West,8,11,77,False
2018-08-04,92,Narcos,Migos,11,36,93,False
2018-08-04,93,You Should See Me In A Crown,Billie Eilish,1,93,0,True
2018-08-04,94,Desperate Man,Eric Church,2,71,71,False
2018-08-04,95,Hopeless Romantic,Wiz Khalifa Featuring Swae Lee,2,72,72,False
2018-08-04,96,Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta,7,45,96,False
2018-08-04,97,Lie,NF,1,97,0,True
2018-08-04,98,Lose It,Kane Brown,2,84,0,False
2018-08-04,99,Emotionless,Drake,4,8,58,False
2018-08-04,100,Can't Take A Joke,Drake,4,18,61,False
2018-08-11,1,In My Feelings,Drake,5,1,1,False
2018-08-11,2,I Like It,"Cardi B, Bad Bunny & J Balvin",17,1,2,False
2018-08-11,3,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,2,3,4,False
2018-08-11,4,Girls Like You,Maroon 5 Featuring Cardi B,10,3,3,False
2018-08-11,5,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance the Rapper & Quavo",1,5,0,True
2018-08-11,6,Better Now,Post Malone,14,5,5,False
2018-08-11,7,Lucid Dreams,Juice WRLD,12,3,8,False
2018-08-11,8,Boo'd Up,Ella Mai,18,5,7,False
2018-08-11,9,Taste,Tyga Featuring Offset,10,9,10,False
2018-08-11,10,Nice For What,Drake,17,1,6,False
2018-08-11,11,Psycho,Post Malone Featuring Ty Dolla $ign,23,1,9,False
2018-08-11,12,No Tears Left To Cry,Ariana Grande,15,3,11,False
2018-08-11,13,Delicate,Taylor Swift,21,12,12,False
2018-08-11,14,Yes Indeed,Lil Baby & Drake,12,6,14,False
2018-08-11,15,Love Lies,Khalid & Normani,24,15,18,False
2018-08-11,16,God's Plan,Drake,28,1,13,False
2018-08-11,17,The Middle,"Zedd, Maren Morris & Grey",27,5,15,False
2018-08-11,18,Perfect,Ed Sheeran,49,1,17,False
2018-08-11,19,Meant To Be,Bebe Rexha & Florida Georgia Line,41,2,20,False
2018-08-11,20,Friends,Marshmello & Anne-Marie,25,11,16,False
2018-08-11,21,Sad!,XXXTENTACION,22,1,19,False
2018-08-11,22,Get Along,Kenny Chesney,17,22,35,False
2018-08-11,23,Youngblood,5 Seconds of Summer,9,23,25,False
2018-08-11,24,Mine,Bazzi,28,11,22,False
2018-08-11,25,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",9,25,28,False
2018-08-11,26,Back To You,Selena Gomez,12,22,26,False
2018-08-11,27,God Is A Woman,Ariana Grande,3,11,21,False
2018-08-11,28,Tequila,Dan + Shay,21,21,24,False
2018-08-11,29,Nonstop,Drake,5,2,29,False
2018-08-11,30,One Kiss,Calvin Harris & Dua Lipa,17,26,27,False
2018-08-11,31,In My Blood,Shawn Mendes,20,11,23,False
2018-08-11,32,Mercy,Brett Young,13,32,33,False
2018-08-11,33,I Like Me Better,Lauv,25,29,31,False
2018-08-11,34,Simple,Florida Georgia Line,9,34,36,False
2018-08-11,35,Apes**t,The Carters,7,13,30,False
2018-08-11,36,Never Be The Same,Camila Cabello,33,6,32,False
2018-08-11,37,Whatever It Takes,Imagine Dragons,27,12,34,False
2018-08-11,38,Moonlight,XXXTENTACION,16,13,39,False
2018-08-11,39,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,7,39,42,False
2018-08-11,40,Look Alive,BlocBoy JB Featuring Drake,25,5,40,False
2018-08-11,41,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",15,36,41,False
2018-08-11,42,Natural,Imagine Dragons,2,37,37,False
2018-08-11,43,Be Careful,Cardi B,18,11,46,False
2018-08-11,44,Eastside,"Benny Blanco, Halsey & Khalid",3,44,52,False
2018-08-11,45,I'm Upset,Drake,10,7,38,False
2018-08-11,46,Life Changes,Thomas Rhett,6,46,49,False
2018-08-11,47,Sober,Demi Lovato,3,47,56,False
2018-08-11,48,Sit Next To Me,Foster the People,20,42,44,False
2018-08-11,49,One Number Away,Luke Combs,20,34,48,False
2018-08-11,50,"Sunrise, Sunburn, Sunset",Luke Bryan,5,50,59,False
2018-08-11,51,Coming Home,Keith Urban Featuring Julia Michaels,6,50,50,False
