chart_date,rank,title,artist,weeks_on_chart,peak_position,last_position,is_new,year,artist_list
2024-02-17,27.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,9.0,24.0,26.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-02-24,40.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,10.0,24.0,27.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-03-02,35.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,11.0,24.0,40.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-03-09,40.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,12.0,24.0,35.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-03-16,47.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,13.0,24.0,40.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-03-23,59.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,14.0,24.0,47.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-03-30,51.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,15.0,24.0,59.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-04-06,66.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,16.0,24.0,51.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-04-13,75.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,17.0,24.0,66.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-04-20,69.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,18.0,24.0,75.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-04-27,65.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,19.0,24.0,69.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2024-05-04,81.0,Everybody,Nicki Minaj Featuring Lil Uzi Vert,20.0,24.0,65.0,False,2024.0,"['Nicki Minaj', 'Lil Uzi Vert']"
2023-12-23,34.0,Needle,Nicki Minaj Featuring Drake,1.0,34.0,0.0,True,2023.0,"['Nicki Minaj', 'Drake']"
2023-12-30,65.0,Needle,Nicki Minaj Featuring Drake,2.0,34.0,34.0,False,2023.0,"['Nicki Minaj', 'Drake']"
2024-01-06,89.0,Needle,Nicki Minaj Featuring Drake,3.0,34.0,65.0,False,2024.0,"['Nicki Minaj', 'Drake']"
2024-01-13,83.0,Needle,Nicki Minaj Featuring Drake,4.0,34.0,89.0,False,2024.0,"['Nicki Minaj', 'Drake']"
2023-12-23,42.0,FTCU,Nicki Minaj,1.0,42.0,0.0,True,2023.0,['Nicki Minaj']
2023-12-30,42.0,FTCU,Nicki Minaj,2.0,42.0,42.0,False,2023.0,['Nicki Minaj']
2024-01-06,53.0,FTCU,Nicki Minaj,3.0,42.0,42.0,False,2024.0,['Nicki Minaj']
2024-01-13,17.0,FTCU,Nicki Minaj,4.0,17.0,53.0,False,2024.0,['Nicki Minaj']
2024-01-20,15.0,FTCU,Nicki Minaj,5.0,15.0,17.0,False,2024.0,['Nicki Minaj']
2024-01-27,25.0,FTCU,Nicki Minaj,6.0,15.0,15.0,False,2024.0,['Nicki Minaj']
2024-02-03,29.0,FTCU,Nicki Minaj,7.0,15.0,25.0,False,2024.0,['Nicki Minaj']
2024-02-10,40.0,FTCU,Nicki Minaj,8.0,15.0,29.0,False,2024.0,['Nicki Minaj']
2024-02-17,54.0,FTCU,Nicki Minaj,9.0,15.0,40.0,False,2024.0,['Nicki Minaj']
2024-02-24,71.0,FTCU,Nicki Minaj,10.0,15.0,54.0,False,2024.0,['Nicki Minaj']
2024-03-02,66.0,FTCU,Nicki Minaj,11.0,15.0,71.0,False,2024.0,['Nicki Minaj']
2024-03-09,66.0,FTCU,Nicki Minaj,12.0,15.0,66.0,False,2024.0,['Nicki Minaj']
2024-03-16,63.0,FTCU,Nicki Minaj,13.0,15.0,66.0,False,2024.0,['Nicki Minaj']
2024-03-23,71.0,FTCU,Nicki Minaj,14.0,15.0,63.0,False,2024.0,['Nicki Minaj']
2024-03-30,71.0,FTCU,Nicki Minaj,15.0,15.0,71.0,False,2024.0,['Nicki Minaj']
2024-04-06,82.0,FTCU,Nicki Minaj,16.0,15.0,71.0,False,2024.0,['Nicki Minaj']
2024-04-13,88.0,FTCU,Nicki Minaj,17.0,15.0,82.0,False,2024.0,['Nicki Minaj']
2024-04-20,79.0,FTCU,Nicki Minaj,18.0,15.0,88.0,False,2024.0,['Nicki Minaj']
2024-04-27,80.0,FTCU,Nicki Minaj,19.0,15.0,79.0,False,2024.0,['Nicki Minaj']
2024-05-04,53.0,FTCU,Nicki Minaj,20.0,15.0,80.0,False,2024.0,['Nicki Minaj']
2023-12-23,58.0,Barbie Dangerous,Nicki Minaj,1.0,58.0,0.0,True,2023.0,['Nicki Minaj']
2023-12-23,60.0,Are You Gone Already,Nicki Minaj,1.0,60.0,0.0,True,2023.0,['Nicki Minaj']
2023-12-23,63.0,Let Me Calm Down,Nicki Minaj Featuring J. Cole,1.0,63.0,0.0,True,2023.0,"['Nicki Minaj', 'J. Cole']"
2023-12-23,64.0,Beep Beep,Nicki Minaj,1.0,64.0,0.0,True,2023.0,['Nicki Minaj']
2023-12-30,74.0,Beep Beep,Nicki Minaj,2.0,64.0,64.0,False,2023.0,['Nicki Minaj']
2023-12-23,69.0,Run For The Hills,Tate McRae,1.0,69.0,0.0,True,2023.0,['Tate McRae']
2023-12-30,97.0,Run For The Hills,Tate McRae,2.0,69.0,69.0,False,2023.0,['Tate McRae']
2024-01-06,,Run For The Hills,Tate McRae,,,,,,
2024-01-13,90.0,Run For The Hills,Tate McRae,3.0,69.0,0.0,False,2024.0,['Tate McRae']
2024-01-20,92.0,Run For The Hills,Tate McRae,4.0,69.0,90.0,False,2024.0,['Tate McRae']
2023-12-23,73.0,Big Difference,Nicki Minaj,1.0,73.0,0.0,True,2023.0,['Nicki Minaj']
2023-12-23,74.0,Fallin 4 U,Nicki Minaj,1.0,74.0,0.0,True,2023.0,['Nicki Minaj']
2023-12-23,80.0,RNB,Nicki Minaj Featuring Lil Wayne & Tate Kobang,1.0,80.0,0.0,True,2023.0,"['Nicki Minaj', 'Lil Wayne', 'Tate Kobang']"
2023-12-23,82.0,Pink Friday Girls,Nicki Minaj,1.0,82.0,0.0,True,2023.0,['Nicki Minaj']
2023-12-23,87.0,Cowgirl,Nicki Minaj Featuring Lourdiz,1.0,87.0,0.0,True,2023.0,"['Nicki Minaj', 'Lourdiz']"
2023-12-23,89.0,Pink Birthday,Nicki Minaj,1.0,89.0,0.0,True,2023.0,['Nicki Minaj']
2023-12-23,95.0,Bahm Bahm,Nicki Minaj,1.0,95.0,0.0,True,2023.0,['Nicki Minaj']
2023-12-30,71.0,Bellakeo,Peso Pluma & Anitta,1.0,71.0,0.0,True,2023.0,"['Peso Pluma', 'Anitta']"
2024-01-06,75.0,Bellakeo,Peso Pluma & Anitta,2.0,71.0,71.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-01-13,54.0,Bellakeo,Peso Pluma & Anitta,3.0,54.0,75.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-01-20,54.0,Bellakeo,Peso Pluma & Anitta,4.0,54.0,54.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-01-27,62.0,Bellakeo,Peso Pluma & Anitta,5.0,54.0,54.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-02-03,53.0,Bellakeo,Peso Pluma & Anitta,6.0,53.0,62.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-02-10,63.0,Bellakeo,Peso Pluma & Anitta,7.0,53.0,53.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-02-17,70.0,Bellakeo,Peso Pluma & Anitta,8.0,53.0,63.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-02-24,87.0,Bellakeo,Peso Pluma & Anitta,9.0,53.0,70.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-03-02,79.0,Bellakeo,Peso Pluma & Anitta,10.0,53.0,87.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-03-09,79.0,Bellakeo,Peso Pluma & Anitta,11.0,53.0,79.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-03-16,80.0,Bellakeo,Peso Pluma & Anitta,12.0,53.0,79.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-03-23,86.0,Bellakeo,Peso Pluma & Anitta,13.0,53.0,80.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2024-03-30,90.0,Bellakeo,Peso Pluma & Anitta,14.0,53.0,86.0,False,2024.0,"['Peso Pluma', 'Anitta']"
2023-12-30,76.0,La Diabla,Xavi,1.0,76.0,0.0,True,2023.0,['Xavi']
2024-01-06,62.0,La Diabla,Xavi,2.0,62.0,76.0,False,2024.0,['Xavi']
2024-01-13,34.0,La Diabla,Xavi,3.0,34.0,62.0,False,2024.0,['Xavi']
2024-01-20,22.0,La Diabla,Xavi,4.0,22.0,34.0,False,2024.0,['Xavi']
2024-01-27,24.0,La Diabla,Xavi,5.0,22.0,22.0,False,2024.0,['Xavi']
2024-02-03,20.0,La Diabla,Xavi,6.0,20.0,24.0,False,2024.0,['Xavi']
2024-02-10,22.0,La Diabla,Xavi,7.0,20.0,20.0,False,2024.0,['Xavi']
2024-02-17,25.0,La Diabla,Xavi,8.0,20.0,22.0,False,2024.0,['Xavi']
2024-02-24,22.0,La Diabla,Xavi,9.0,20.0,25.0,False,2024.0,['Xavi']
2024-03-02,25.0,La Diabla,Xavi,10.0,20.0,22.0,False,2024.0,['Xavi']
2024-03-09,27.0,La Diabla,Xavi,11.0,20.0,25.0,False,2024.0,['Xavi']
2024-03-16,33.0,La Diabla,Xavi,12.0,20.0,27.0,False,2024.0,['Xavi']
2024-03-23,44.0,La Diabla,Xavi,13.0,20.0,33.0,False,2024.0,['Xavi']
2024-03-30,44.0,La Diabla,Xavi,14.0,20.0,44.0,False,2024.0,['Xavi']
2024-04-06,56.0,La Diabla,Xavi,15.0,20.0,44.0,False,2024.0,['Xavi']
2024-04-13,69.0,La Diabla,Xavi,16.0,20.0,56.0,False,2024.0,['Xavi']
2024-04-20,64.0,La Diabla,Xavi,17.0,20.0,69.0,False,2024.0,['Xavi']
2024-04-27,57.0,La Diabla,Xavi,18.0,20.0,64.0,False,2024.0,['Xavi']
2024-05-04,83.0,La Diabla,Xavi,19.0,20.0,57.0,False,2024.0,['Xavi']
2024-05-11,84.0,La Diabla,Xavi,20.0,20.0,83.0,False,2024.0,['Xavi']
2023-12-30,81.0,Jingle Bells,Meghan Trainor,1.0,81.0,0.0,True,2023.0,['Meghan Trainor']
2024-01-06,78.0,Jingle Bells,Meghan Trainor,2.0,78.0,81.0,False,2024.0,['Meghan Trainor']
2024-01-13,,Jingle Bells,Meghan Trainor,,,,,,
2024-01-20,,Jingle Bells,Meghan Trainor,,,,,,
2024-01-27,,Jingle Bells,Meghan Trainor,,,,,,
2024-02-03,,Jingle Bells,Meghan Trainor,,,,,,
2024-02-10,,Jingle Bells,Meghan Trainor,,,,,,
2024-02-17,,Jingle Bells,Meghan Trainor,,,,,,
2024-02-24,,Jingle Bells,Meghan Trainor,,,,,,
2024-03-02,,Jingle Bells,Meghan Trainor,,,,,,
2024-03-09,,Jingle Bells,Meghan Trainor,,,,,,
2024-03-16,,Jingle Bells,Meghan Trainor,,,,,,
2024-03-23,,Jingle Bells,Meghan Trainor,,,,,,
2024-03-30,,Jingle Bells,Meghan Trainor,,,,,,
2024-04-06,,Jingle Bells,Meghan Trainor,,,,,,
2024-04-13,,Jingle Bells,Meghan Trainor,,,,,,
2024-04-20,,Jingle Bells,Meghan Trainor,,,,,,
2024-04-27,,Jingle Bells,Meghan Trainor,,,,,,
2024-05-04,,Jingle Bells,Meghan Trainor,,,,,,
2024-05-11,,Jingle Bells,Meghan Trainor,,,,,,
2024-05-18,,Jingle Bells,Meghan Trainor,,,,,,
2024-05-25,,Jingle Bells,Meghan Trainor,,,,,,
2024-06-01,,Jingle Bells,Meghan Trainor,,,,,,
2024-06-08,,Jingle Bells,Meghan Trainor,,,,,,
2024-06-15,,Jingle Bells,Meghan Trainor,,,,,,
2024-06-22,,Jingle Bells,Meghan Trainor,,,,,,
2024-06-29,,Jingle Bells,Meghan Trainor,,,,,,
2024-07-06,,Jingle Bells,Meghan Trainor,,,,,,
2024-07-13,,Jingle Bells,Meghan Trainor,,,,,,
2024-07-20,,Jingle Bells,Meghan Trainor,,,,,,
2024-07-27,,Jingle Bells,Meghan Trainor,,,,,,
2024-08-03,,Jingle Bells,Meghan Trainor,,,,,,
2024-08-10,,Jingle Bells,Meghan Trainor,,,,,,
2024-08-17,,Jingle Bells,Meghan Trainor,,,,,,
2024-08-24,,Jingle Bells,Meghan Trainor,,,,,,
2024-08-31,,Jingle Bells,Meghan Trainor,,,,,,
2024-09-07,,Jingle Bells,Meghan Trainor,,,,,,
2024-09-14,,Jingle Bells,Meghan Trainor,,,,,,
2024-09-21,,Jingle Bells,Meghan Trainor,,,,,,
2024-09-28,,Jingle Bells,Meghan Trainor,,,,,,
2024-10-05,,Jingle Bells,Meghan Trainor,,,,,,
2024-10-12,,Jingle Bells,Meghan Trainor,,,,,,
2024-10-19,,Jingle Bells,Meghan Trainor,,,,,,
2024-10-26,,Jingle Bells,Meghan Trainor,,,,,,
2024-11-02,,Jingle Bells,Meghan Trainor,,,,,,
2024-11-09,,Jingle Bells,Meghan Trainor,,,,,,
2024-11-16,,Jingle Bells,Meghan Trainor,,,,,,
2024-11-23,,Jingle Bells,Meghan Trainor,,,,,,
2024-11-30,,Jingle Bells,Meghan Trainor,,,,,,
2024-12-07,,Jingle Bells,Meghan Trainor,,,,,,
2024-12-14,,Jingle Bells,Meghan Trainor,,,,,,
2024-12-21,99.0,Jingle Bells,Meghan Trainor,3.0,78.0,0.0,False,2024.0,['Meghan Trainor']
2024-12-28,80.0,Jingle Bells,Meghan Trainor,4.0,78.0,99.0,False,2024.0,['Meghan Trainor']
2023-12-30,83.0,Crazy,Lil Baby,1.0,83.0,0.0,True,2023.0,['Lil Baby']
2023-12-30,84.0,Never Lose Me,Flo Milli,1.0,84.0,0.0,True,2023.0,['Flo Milli']
2024-01-06,85.0,Never Lose Me,Flo Milli,2.0,84.0,84.0,False,2024.0,['Flo Milli']
2024-01-13,47.0,Never Lose Me,Flo Milli,3.0,47.0,85.0,False,2024.0,['Flo Milli']
2024-01-20,42.0,Never Lose Me,Flo Milli,4.0,42.0,47.0,False,2024.0,['Flo Milli']
2024-01-27,37.0,Never Lose Me,Flo Milli,5.0,37.0,42.0,False,2024.0,['Flo Milli']
2024-02-03,19.0,Never Lose Me,Flo Milli,6.0,19.0,37.0,False,2024.0,['Flo Milli']
2024-02-10,18.0,Never Lose Me,Flo Milli,7.0,18.0,19.0,False,2024.0,['Flo Milli']
2024-02-17,19.0,Never Lose Me,Flo Milli,8.0,18.0,18.0,False,2024.0,['Flo Milli']
2024-02-24,21.0,Never Lose Me,Flo Milli,9.0,18.0,19.0,False,2024.0,['Flo Milli']
2024-03-02,24.0,Never Lose Me,Flo Milli,10.0,18.0,21.0,False,2024.0,['Flo Milli']
2024-03-09,26.0,Never Lose Me,Flo Milli,11.0,18.0,24.0,False,2024.0,['Flo Milli']
2024-03-16,27.0,Never Lose Me,Flo Milli,12.0,18.0,26.0,False,2024.0,['Flo Milli']
2024-03-23,34.0,Never Lose Me,Flo Milli,13.0,18.0,27.0,False,2024.0,['Flo Milli']
2024-03-30,15.0,Never Lose Me,Flo Milli,14.0,15.0,34.0,False,2024.0,['Flo Milli']
2024-04-06,29.0,Never Lose Me,Flo Milli,15.0,15.0,15.0,False,2024.0,['Flo Milli']
2024-04-13,29.0,Never Lose Me,Flo Milli,16.0,15.0,29.0,False,2024.0,['Flo Milli']
2024-04-20,31.0,Never Lose Me,Flo Milli,17.0,15.0,29.0,False,2024.0,['Flo Milli']
2024-04-27,33.0,Never Lose Me,Flo Milli,18.0,15.0,31.0,False,2024.0,['Flo Milli']
2024-05-04,61.0,Never Lose Me,Flo Milli,19.0,15.0,33.0,False,2024.0,['Flo Milli']
2024-05-11,45.0,Never Lose Me,Flo Milli,20.0,15.0,61.0,False,2024.0,['Flo Milli']
2024-05-18,44.0,Never Lose Me,Flo Milli,21.0,15.0,45.0,False,2024.0,['Flo Milli']
2023-12-30,85.0,Lace It,"Juice WRLD, Eminem & Benny Blanco",1.0,85.0,0.0,True,2023.0,"['Juice WRLD', 'Eminem', 'Benny Blanco']"
2024-01-06,92.0,Lace It,"Juice WRLD, Eminem & Benny Blanco",2.0,85.0,85.0,False,2024.0,"['Juice WRLD', 'Eminem', 'Benny Blanco']"
2024-01-13,88.0,Lace It,"Juice WRLD, Eminem & Benny Blanco",3.0,85.0,92.0,False,2024.0,"['Juice WRLD', 'Eminem', 'Benny Blanco']"
2024-01-20,91.0,Lace It,"Juice WRLD, Eminem & Benny Blanco",4.0,85.0,88.0,False,2024.0,"['Juice WRLD', 'Eminem', 'Benny Blanco']"
2023-12-30,88.0,Mind On You,George Birge,1.0,88.0,0.0,True,2023.0,['George Birge']
2024-01-06,91.0,Mind On You,George Birge,2.0,88.0,88.0,False,2024.0,['George Birge']
2024-01-13,62.0,Mind On You,George Birge,3.0,62.0,91.0,False,2024.0,['George Birge']
2024-01-20,73.0,Mind On You,George Birge,4.0,62.0,62.0,False,2024.0,['George Birge']
2023-12-30,91.0,La Victima,Xavi,1.0,91.0,0.0,True,2023.0,['Xavi']
2024-01-06,79.0,La Victima,Xavi,2.0,79.0,91.0,False,2024.0,['Xavi']
2024-01-13,55.0,La Victima,Xavi,3.0,55.0,79.0,False,2024.0,['Xavi']
2024-01-20,55.0,La Victima,Xavi,4.0,55.0,55.0,False,2024.0,['Xavi']
2024-01-27,55.0,La Victima,Xavi,5.0,55.0,55.0,False,2024.0,['Xavi']
2024-02-03,46.0,La Victima,Xavi,6.0,46.0,55.0,False,2024.0,['Xavi']
2024-02-10,53.0,La Victima,Xavi,7.0,46.0,46.0,False,2024.0,['Xavi']
2024-02-17,56.0,La Victima,Xavi,8.0,46.0,53.0,False,2024.0,['Xavi']
2024-02-24,58.0,La Victima,Xavi,9.0,46.0,56.0,False,2024.0,['Xavi']
2024-03-02,50.0,La Victima,Xavi,10.0,46.0,58.0,False,2024.0,['Xavi']
2024-03-09,53.0,La Victima,Xavi,11.0,46.0,50.0,False,2024.0,['Xavi']
2024-03-16,62.0,La Victima,Xavi,12.0,46.0,53.0,False,2024.0,['Xavi']
2024-03-23,76.0,La Victima,Xavi,13.0,46.0,62.0,False,2024.0,['Xavi']
2024-03-30,77.0,La Victima,Xavi,14.0,46.0,76.0,False,2024.0,['Xavi']
2024-04-06,96.0,La Victima,Xavi,15.0,46.0,77.0,False,2024.0,['Xavi']
2023-12-30,93.0,Wondering Why,The Red Clay Strays,1.0,93.0,0.0,True,2023.0,['The Red Clay Strays']
2024-01-06,,Wondering Why,The Red Clay Strays,,,,,,
2024-01-13,76.0,Wondering Why,The Red Clay Strays,2.0,76.0,0.0,False,2024.0,['The Red Clay Strays']
2024-01-20,71.0,Wondering Why,The Red Clay Strays,3.0,71.0,76.0,False,2024.0,['The Red Clay Strays']
2024-01-27,84.0,Wondering Why,The Red Clay Strays,4.0,71.0,71.0,False,2024.0,['The Red Clay Strays']
2024-02-03,84.0,Wondering Why,The Red Clay Strays,5.0,71.0,84.0,False,2024.0,['The Red Clay Strays']
2024-02-10,90.0,Wondering Why,The Red Clay Strays,6.0,71.0,84.0,False,2024.0,['The Red Clay Strays']
2024-02-17,92.0,Wondering Why,The Red Clay Strays,7.0,71.0,90.0,False,2024.0,['The Red Clay Strays']
2024-02-24,,Wondering Why,The Red Clay Strays,,,,,,
2024-03-02,99.0,Wondering Why,The Red Clay Strays,8.0,71.0,0.0,False,2024.0,['The Red Clay Strays']
2024-03-09,,Wondering Why,The Red Clay Strays,,,,,,
2024-03-16,99.0,Wondering Why,The Red Clay Strays,9.0,71.0,0.0,False,2024.0,['The Red Clay Strays']
2024-03-23,,Wondering Why,The Red Clay Strays,,,,,,
2024-03-30,,Wondering Why,The Red Clay Strays,,,,,,
2024-04-06,,Wondering Why,The Red Clay Strays,,,,,,
2024-04-13,,Wondering Why,The Red Clay Strays,,,,,,
2024-04-20,,Wondering Why,The Red Clay Strays,,,,,,
2024-04-27,,Wondering Why,The Red Clay Strays,,,,,,
2024-05-04,,Wondering Why,The Red Clay Strays,,,,,,
2024-05-11,,Wondering Why,The Red Clay Strays,,,,,,
2024-05-18,,Wondering Why,The Red Clay Strays,,,,,,
2024-05-25,,Wondering Why,The Red Clay Strays,,,,,,
2024-06-01,99.0,Wondering Why,The Red Clay Strays,10.0,71.0,0.0,False,2024.0,['The Red Clay Strays']
2024-06-08,87.0,Wondering Why,The Red Clay Strays,11.0,71.0,99.0,False,2024.0,['The Red Clay Strays']
2024-06-15,76.0,Wondering Why,The Red Clay Strays,12.0,71.0,87.0,False,2024.0,['The Red Clay Strays']
2024-06-22,79.0,Wondering Why,The Red Clay Strays,13.0,71.0,76.0,False,2024.0,['The Red Clay Strays']
2024-06-29,,Wondering Why,The Red Clay Strays,,,,,,
2024-07-06,,Wondering Why,The Red Clay Strays,,,,,,
2024-07-13,100.0,Wondering Why,The Red Clay Strays,14.0,71.0,0.0,False,2024.0,['The Red Clay Strays']
2024-07-20,,Wondering Why,The Red Clay Strays,,,,,,
2024-07-27,,Wondering Why,The Red Clay Strays,,,,,,
2024-08-03,,Wondering Why,The Red Clay Strays,,,,,,
2024-08-10,,Wondering Why,The Red Clay Strays,,,,,,
2024-08-17,,Wondering Why,The Red Clay Strays,,,,,,
2024-08-24,,Wondering Why,The Red Clay Strays,,,,,,
2024-08-31,,Wondering Why,The Red Clay Strays,,,,,,
2024-09-07,,Wondering Why,The Red Clay Strays,,,,,,
2024-09-14,,Wondering Why,The Red Clay Strays,,,,,,
2024-09-21,,Wondering Why,The Red Clay Strays,,,,,,
2024-09-28,,Wondering Why,The Red Clay Strays,,,,,,
2024-10-05,,Wondering Why,The Red Clay Strays,,,,,,
2024-10-12,,Wondering Why,The Red Clay Strays,,,,,,
2024-10-19,,Wondering Why,The Red Clay Strays,,,,,,
2024-10-26,,Wondering Why,The Red Clay Strays,,,,,,
2024-11-02,,Wondering Why,The Red Clay Strays,,,,,,
2024-11-09,,Wondering Why,The Red Clay Strays,,,,,,
2024-11-16,,Wondering Why,The Red Clay Strays,,,,,,
2024-11-23,91.0,Wondering Why,The Red Clay Strays,15.0,71.0,0.0,False,2024.0,['The Red Clay Strays']
2024-11-30,95.0,Wondering Why,The Red Clay Strays,16.0,71.0,91.0,False,2024.0,['The Red Clay Strays']
2024-12-07,100.0,Wondering Why,The Red Clay Strays,17.0,71.0,95.0,False,2024.0,['The Red Clay Strays']
2024-12-14,,Wondering Why,The Red Clay Strays,,,,,,
2024-12-21,,Wondering Why,The Red Clay Strays,,,,,,
2024-12-28,,Wondering Why,The Red Clay Strays,,,,,,
2025-01-04,,Wondering Why,The Red Clay Strays,,,,,,
2025-01-11,93.0,Wondering Why,The Red Clay Strays,18.0,71.0,0.0,False,2025.0,['The Red Clay Strays']
2025-01-18,,Wondering Why,The Red Clay Strays,,,,,,
2025-01-25,,Wondering Why,The Red Clay Strays,,,,,,
2025-02-01,100.0,Wondering Why,The Red Clay Strays,19.0,71.0,0.0,False,2025.0,['The Red Clay Strays']
2025-02-08,98.0,Wondering Why,The Red Clay Strays,20.0,71.0,100.0,False,2025.0,['The Red Clay Strays']
2023-12-30,94.0,DJ Play A Christmas Song,Cher,1.0,94.0,0.0,True,2023.0,['Cher']
2024-01-06,90.0,DJ Play A Christmas Song,Cher,2.0,90.0,94.0,False,2024.0,['Cher']
2023-12-30,96.0,Winter Wonderland,Chloe,1.0,96.0,0.0,True,2023.0,['Chloe']
2024-01-06,87.0,Winter Wonderland,Chloe,2.0,87.0,96.0,False,2024.0,['Chloe']
2023-12-30,100.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",1.0,100.0,0.0,True,2023.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-01-06,,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",,,,,,
2024-01-13,69.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",2.0,69.0,0.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-01-20,61.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",3.0,61.0,69.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-01-27,73.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",4.0,61.0,61.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-02-03,67.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",5.0,61.0,73.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-02-10,58.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",6.0,58.0,67.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-02-17,57.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",7.0,57.0,58.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-02-24,72.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",8.0,57.0,57.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-03-02,58.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",9.0,57.0,72.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-03-09,51.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",10.0,51.0,58.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-03-16,55.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",11.0,51.0,51.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-03-23,64.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",12.0,51.0,55.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-03-30,58.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",13.0,51.0,64.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-04-06,74.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",14.0,51.0,58.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-04-13,85.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",15.0,51.0,74.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-04-20,76.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",16.0,51.0,85.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-04-27,70.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",17.0,51.0,76.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-05-04,89.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",18.0,51.0,70.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
2024-05-11,90.0,One Of The Girls,"The Weeknd, JENNIE & Lily-Rose Depp",19.0,51.0,89.0,False,2024.0,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']"
